depth(m)	initial_age(kiloyear)
23.82	323.683
23.84	323.961
23.86	324.24
23.88	324.518
23.9	324.797
23.92	325.075
23.94	325.353
23.96	325.632
23.98	325.91
24.0	326.189
24.02	326.467
24.04	326.745
24.06	327.024
24.08	327.302
24.1	327.581
24.12	327.859
24.14	328.137
24.16	328.416
24.18	328.694
24.2	328.973
24.22	329.251
24.24	329.529
24.26	329.808
24.28	330.086
24.3	330.365
24.32	330.643
24.34	330.922
24.36	331.2
24.38	331.478
24.4	331.757
24.42	332.035
24.44	332.314
24.46	332.592
24.48	332.87
24.5	333.149
24.52	333.427
24.54	333.706
24.56	333.984
24.58	334.262
24.6	334.541
24.62	334.819
24.64	335.098
24.66	335.376
24.68	336.091
24.7	336.807
24.72	337.522
24.74	338.238
24.76	338.953
24.78	339.669
24.8	340.384
24.82	341.099
24.86	342.53
24.88	343.246
24.9	343.961
24.92	344.676
24.94	345.392
24.96	346.107
24.98	346.823
25.0	347.538
25.02	348.254
25.04	348.969
25.06	349.556
25.08	350.143
25.1	350.73
25.12	351.318
25.14	351.905
25.16	352.492
25.18	353.079
25.22	354.253
25.24	354.84
25.26	355.427
25.28	356.015
25.3	356.602
25.32	357.189
25.34	357.776
25.36	358.363
25.38	358.95
25.4	359.537
25.42	360.124
25.44	360.711
25.46	361.299
25.48	361.886
25.5	362.473
25.52	363.06
25.54	363.636
25.56	364.211
25.58	364.787
25.62	365.938
25.64	366.513
25.66	367.089
25.68	367.664
25.72	368.815
25.74	369.391
25.76	369.966
25.78	370.542
25.82	371.693
25.84	372.268
25.86	372.844
25.88	373.419
25.9	373.995
25.92	374.322
25.94	374.649
25.96	374.975
25.98	375.302
26.0	375.629
26.02	375.956
26.04	376.283
26.06	376.61
26.08	376.936
26.1	377.263
26.12	377.59
26.14	377.917
26.16	378.244
26.18	378.571
26.22	379.224
26.24	379.551
26.26	379.878
26.28	380.205
26.3	380.531
26.32	380.858
26.34	381.185
26.36	381.512
26.4	382.166
26.44	382.819
26.5	383.8
26.52	384.127
26.54	384.453
26.56	384.78
26.58	385.107
26.6	385.317
26.62	385.528
26.64	385.738
26.66	385.948
26.68	386.159
26.7	386.369
26.72	386.579
26.74	386.79
26.78	387.185
26.82	387.554
26.84	387.739
26.88	388.109
26.92	388.478
26.96	388.848
26.98	389.033
27.0	389.218
27.02	389.402
27.04	389.587
27.06	389.772
27.1	390.142
27.14	390.511
27.16	390.696
27.2	391.066
27.22	391.251
27.24	391.435
27.26	391.62
27.28	391.805
27.3	391.99
27.32	392.175
27.34	392.359
27.36	392.544
27.38	392.729
27.42	393.099
27.44	393.283
27.46	393.468
27.48	393.653
27.52	394.023
27.56	394.392
27.62	394.947
27.64	395.131
27.68	395.501
27.72	396.137
27.76	396.773
27.78	397.09
27.84	398.044
27.86	398.362
27.88	398.68
27.92	399.316
27.94	399.634
27.96	399.952
27.98	400.269
28.02	400.905
28.04	401.223
28.06	401.541
28.08	401.859
28.12	402.495
28.14	402.813
28.18	403.448
28.22	404.084
28.26	404.72
28.28	405.038
28.32	405.674
28.34	405.992
28.38	406.627
28.42	407.263
28.44	407.581
28.46	407.899
28.48	408.217
28.52	408.853
28.54	409.171
28.56	409.488
28.58	409.806
28.62	410.442
28.64	410.76
28.66	411.078
28.68	411.396
28.72	412.032
28.76	412.667
28.78	412.985
28.82	413.621
28.86	414.257
28.88	414.575
28.94	415.529
28.96	415.846
28.98	416.164
29.04	417.118
29.06	417.429
29.12	418.363
29.14	418.674
29.16	418.985
29.18	419.296
29.22	419.918
29.24	420.229
29.28	420.852
29.32	421.474
29.34	421.785
29.36	422.096
29.38	422.407
29.42	423.03
29.44	423.341
29.46	423.652
29.48	423.963
